plate,prior_count,days_since_last,mean_gap,distinct_cells,mean_severity,target,risk,likely_location,expected_days_to_next
FKN00GL29746,2,20.73210648148148,0.05416666666666667,2,1.75,0,0.4389812887056638,BTP064 - Devanga Hostel Junction,0.05416666666666667
FKN00GL95891,3,31.48488425925926,3.6479166666666667,2,1.0,0,0.43897690811658047,BTP051 - Safina Plaza Junction,3.6479166666666667
FKN00GL29789,2,20.718912037037036,0.009027777777777777,1,1.0,0,0.43897351290642445,No Junction,0.009027777777777777
FKN00GL29403,2,20.720300925925926,0.0,1,1.0,0,0.43895436592805304,No Junction,0.0
FKN00GL4110,2,29.46266203703704,1.0333333333333334,1,1.5,0,0.4388926161978826,BTP051 - Safina Plaza Junction,1.0333333333333334
FKN00GL18777,3,50.432800925925925,17.724652777777777,1,1.0,0,0.4388678703555262,No Junction,17.724652777777777
FKN00GL133677,2,44.60502314814815,60.15486111111111,2,1.5,0,0.438802296259286,BTP051 - Safina Plaza Junction,60.15486111111111
FKN00GL170755,5,60.61960648148148,0.5539930555555556,3,1.0,0,0.4388003290006133,"BTP070 - Cholurpalya Junction, Magadi Road",0.5539930555555556
FKN00GL126190,3,44.52238425925926,31.570833333333333,2,1.0,0,0.4387874343176888,"BTP016 - 5th Main Road, RPC Layout",31.570833333333333
FKN00GL122022,2,63.82863425925926,21.674305555555556,1,3.0,0,0.43876374094671855,No Junction,21.674305555555556
FKN00GL29752,2,20.78071759259259,0.0,1,1.0,0,0.43874729564313447,No Junction,0.0
FKN00GL205511,2,39.5168287037037,49.170833333333334,2,1.5,0,0.43873849439838236,BTP211 - Central Street Junction,49.170833333333334
FKN00GL15124,2,37.63002314814815,45.10486111111111,2,1.5,0,0.43872619314310357,No Junction,45.10486111111111
FKN00GL150211,2,42.66474537037037,55.91319444444444,2,1.5,0,0.4386933017481582,BTP040 - Elite Junction,55.91319444444444
FKN00GL109687,2,34.911967592592596,56.95625,2,1.0,0,0.4386720860142169,"BTP016 - 5th Main Road, RPC Layout",56.95625
FKN00GL47053,2,16.696689814814814,0.0375,2,1.5,0,0.43865812494574047,No Junction,0.0375
FKN00GL90056,2,35.54877314814815,13.975,1,1.5,1,0.43865567635721886,No Junction,13.975
FKN00GL28194,2,20.82863425925926,0.030555555555555555,1,1.0,0,0.438631766702709,"BTP206 - Shankara Mutt Circle, Vijayanagar",0.030555555555555555
FKN00GL15908,3,38.50780092592593,18.510069444444444,2,1.0,0,0.438589466851417,BTP122 - Siddapura Junction,18.510069444444444
FKN00GL38016,2,16.700162037037035,0.001388888888888889,2,1.5,0,0.4385886895427554,No Junction,0.001388888888888889
FKN00GL15993,3,38.532106481481485,15.613194444444444,3,1.8333333333333333,0,0.4385802530670927,No Junction,15.613194444444444
FKN00GL28339,2,20.832106481481482,0.004861111111111111,1,1.0,0,0.4385789287442144,"BTP206 - Shankara Mutt Circle, Vijayanagar",0.004861111111111111
FKN00GL97247,2,21.501550925925926,10.275694444444444,2,1.5,1,0.43850456076149236,No Junction,10.275694444444444
FKN00GL10335,2,21.505717592592593,10.27361111111111,2,1.5,1,0.43848696339515647,No Junction,10.27361111111111
FKN00GL129579,3,71.5619675925926,18.606944444444444,2,3.0,0,0.4384748079704451,No Junction,18.606944444444444
FKN00GL28133,2,20.87238425925926,0.0,1,1.0,0,0.4384331607922232,No Junction,0.0
FKN00GL189308,2,30.636967592592594,20.98472222222222,1,1.0,0,0.43840525458776675,BTP069 - MC Circle,20.98472222222222
FKN00GL9445,2,28.739745370370372,25.778472222222224,2,1.5,0,0.4384001196244134,BTP130 - GD Mara Junction,25.778472222222224
FKN00GL28027,2,20.898078703703703,0.00625,1,1.0,0,0.43835507350664465,BTP027 - Modi Bridge Junction,0.00625
FKN00GL169863,2,39.83835648148148,22.99513888888889,1,1.5,0,0.43832723962008,No Junction,22.99513888888889
FKN00GL15309,2,37.746689814814815,62.83611111111111,2,1.0,0,0.438325999796169,BTP040 - Elite Junction,62.83611111111111
FKN00GL15207,3,37.682800925925925,16.569097222222222,2,1.0,0,0.4383241809408442,BTP032 - Windsor Circle,16.569097222222222
FKN00GL170315,3,54.786967592592596,9.014583333333333,1,1.5,0,0.4383201519892229,No Junction,9.014583333333333
FKN00GL156004,2,29.511967592592594,45.11736111111111,2,1.0,0,0.43831480628042363,BTP044 - Sagar Theatre Junction,45.11736111111111
FKN00GL121620,2,46.81960648148148,37.988194444444446,1,1.5,0,0.43829119432444075,No Junction,37.988194444444446
FKN00GL5380,2,25.92238425925926,1.9083333333333334,2,2.0,0,0.43827443597580207,BTP211 - Central Street Junction,1.9083333333333334
FKN00GL33574,2,20.925162037037037,0.0006944444444444445,1,1.0,0,0.43825342389979677,No Junction,0.0006944444444444445
FKN00GL7628,2,26.639050925925925,21.165277777777778,2,1.5,1,0.43824894100034406,"BTP080 - NR Road, SP Road Junction",21.165277777777778
FKN00GL22420,2,27.550856481481482,14.254166666666666,2,1.75,0,0.43823854498646725,No Junction,14.254166666666666
FKN00GL189678,3,40.76752314814815,5.410416666666666,2,1.5,0,0.43822544142539727,BTP104 - Medical College Circle,5.410416666666666
FKN00GL198742,2,39.432800925925925,4.316666666666666,1,2.0,0,0.43820827304192433,"BTP080 - NR Road, SP Road Junction",4.316666666666666
FKN00GL136315,3,54.48905092592592,26.02638888888889,1,1.0,0,0.4381944347120726,BTP040 - Elite Junction,26.02638888888889
FKN00GL16827,3,47.50363425925926,10.99201388888889,1,1.0,1,0.4381789335073275,"BTP083 - AS Char Street, Mysore Road",10.99201388888889
FKN00GL35193,2,16.825162037037035,0.0006944444444444445,2,1.5,0,0.4381592638113162,"BTP197 - 9th Cross, 24th Main, JP Nagar",0.0006944444444444445
FKN00GL18980,2,50.60155092592593,28.297916666666666,1,2.0,0,0.4381427188233722,BTP058 - Subbanna Junction,28.297916666666666
FKN00GL23337,2,21.56196759259259,1.2777777777777777,1,1.0,0,0.438105923553124,"BTP016 - 5th Main Road, RPC Layout",1.2777777777777777
FKN00GL180539,2,40.80571759259259,16.061805555555555,1,1.75,0,0.43809109579567085,No Junction,16.061805555555555
FKN00GL119149,2,39.89599537037037,49.57361111111111,2,1.5,0,0.4380809166259745,BTP045 - Danvanthri Road Junction,49.57361111111111
FKN00GL23718,2,18.707800925925927,3.9944444444444445,2,1.5,0,0.4380707936965702,No Junction,3.9944444444444445
FKN00GL182773,2,43.52168981481481,13.0125,1,2.0,0,0.43805091095010823,BTP057 - Anand Rao Junction,13.0125
FKN00GL6937,2,22.861967592592592,4.033333333333333,1,1.0,0,0.43804131561166554,BTP032 - Windsor Circle,4.033333333333333
FKN00GL205166,2,37.527939814814815,0.09236111111111112,1,2.0,0,0.4380056270116377,BTP057 - Anand Rao Junction,0.09236111111111112
FKN00GL112993,3,57.85641203703704,15.384027777777778,1,1.5,0,0.43794980344552825,"BTP026 - 1st Block Junction, Rajajinagar",15.384027777777778
FKN00GL9131,2,28.523078703703703,25.022916666666667,2,1.5,0,0.4379389038317183,BTP082 - KR Market Junction,25.022916666666667
FKN00GL138692,3,53.844606481481485,24.471180555555556,1,1.0,0,0.4379250831477503,No Junction,24.471180555555556
FKN00GL146549,3,62.907800925925926,8.499305555555555,1,2.0,0,0.4379210607388309,No Junction,8.499305555555555
FKN00GL183629,2,34.91266203703704,21.022222222222222,2,2.0,0,0.43791933654478205,No Junction,21.022222222222222
FKN00GL122572,3,50.60363425925926,17.473263888888887,1,1.0,0,0.43788201005978894,No Junction,17.473263888888887
FKN00GL171839,2,39.56613425925926,22.114583333333332,1,1.5,0,0.4378572683630576,BTP063 - Siddalingaiah Circle,22.114583333333332
FKN00GL111268,6,83.8557175925926,3.8120833333333333,4,1.75,0,0.43783983001461113,BTP057 - Anand Rao Junction,3.8120833333333333
FKN00GL34883,2,16.92099537037037,0.0006944444444444445,2,1.5,0,0.4378309480661179,No Junction,0.0006944444444444445
FKN00GL201785,2,41.61821759259259,53.11736111111111,2,1.5,0,0.43782526597548016,BTP063 - Siddalingaiah Circle,53.11736111111111
FKN00GL1160,2,40.625162037037036,50.946527777777774,2,1.5,0,0.43776966471791345,BTP048 - Shanthala Junction,50.946527777777774
FKN00GL18886,3,50.52030092592592,26.099652777777777,2,1.5,0,0.4377673331350607,BTP051 - Safina Plaza Junction,26.099652777777777
FKN00GL110262,3,51.54460648148148,19.424305555555556,1,1.0,0,0.43776597356817265,BTP042 - Minsk Square Junction (CTO),19.424305555555556
FKN00GL46674,2,16.943912037037038,0.00625,2,1.5,0,0.43776129370070105,No Junction,0.00625
FKN00GL9991,2,30.82585648148148,20.977777777777778,1,1.0,0,0.43774705155475985,BTP020 - Hosahalli Metro Station,20.977777777777778
FKN00GL46648,2,16.96752314814815,0.03958333333333333,2,1.5,0,0.43773350136623723,BTP082 - KR Market Junction,0.03958333333333333
FKN00GL21069,2,28.55988425925926,24.9625,2,1.5,0,0.43771659820864883,BTP051 - Safina Plaza Junction,24.9625
FKN00GL15303,2,37.74321759259259,35.84583333333333,2,1.75,0,0.4377118702376293,BTP096 - Gali Anjaneya Temple,35.84583333333333
FKN00GL203709,2,35.786967592592596,5.011111111111111,1,1.75,0,0.4376832437830495,No Junction,5.011111111111111
FKN00GL174936,3,42.8355787037037,9.500347222222222,2,1.5,0,0.43765496998287157,No Junction,9.500347222222222
FKN00GL79933,3,53.843912037037036,24.29375,1,1.0,0,0.4376448792712055,"BTP202 - East End Main Road, Jayanagar",24.29375
FKN00GL46063,3,51.686967592592595,28.53159722222222,2,1.5,0,0.4376440827352935,"BTP001 - 10th Cross, Dr. Rajkumar Road",28.53159722222222
FKN00GL119139,4,49.564050925925926,13.305555555555555,4,2.0,0,0.4376150165818831,BTP082 - KR Market Junction,13.305555555555555
FKN00GL3319,2,28.575162037037035,24.927083333333332,2,1.5,0,0.4376078643740076,BTP108 - Tagore Park Junction,24.927083333333332
FKN00GL179036,3,59.60918981481481,21.890625,2,2.1666666666666665,0,0.4375826876759038,No Junction,21.890625
FKN00GL43237,3,40.5105787037037,22.17361111111111,2,1.0,0,0.43756341793051795,No Junction,22.17361111111111
FKN00GL199466,3,43.60502314814815,11.096527777777778,2,1.5,0,0.43756135400905394,BTP038 - Mysore Bank Junction,11.096527777777778
FKN00GL181740,3,46.77030092592592,9.012152777777779,1,1.0,0,0.4375377697038712,BTP044 - Sagar Theatre Junction,9.012152777777779
FKN00GL2940,2,30.847384259259258,29.730555555555554,2,1.5,0,0.43747448682655754,BTP211 - Central Street Junction,29.730555555555554
FKN00GL182919,3,53.846689814814816,0.5305555555555556,1,1.6666666666666667,0,0.43744236951100723,No Junction,0.5305555555555556
FKN00GL14774,2,36.870300925925925,33.77708333333333,1,1.0,0,0.4374262624854522,"BTP001 - 10th Cross, Dr. Rajkumar Road",33.77708333333333
FKN00GL158891,4,50.966134259259256,7.325,3,1.5,0,0.437426141261171,BTP058 - Subbanna Junction,7.325
FKN00GL106531,3,40.53905092592593,25.09201388888889,3,1.6666666666666667,0,0.43738830767468,No Junction,25.09201388888889
FKN00GL196600,2,39.98696759259259,4.991666666666666,1,2.0,0,0.43738497913402435,No Junction,4.991666666666666
FKN00GL109989,3,40.51127314814815,25.019791666666666,3,1.6666666666666667,0,0.43736844177848294,No Junction,25.019791666666666
FKN00GL168825,2,37.76474537037037,26.802083333333332,2,2.0,1,0.43735468180855425,No Junction,26.802083333333332
FKN00GL8198,3,26.50224537037037,18.505902777777777,3,1.0,0,0.4373295103138401,BTP057 - Anand Rao Junction,18.505902777777777
FKN00GL2222,3,50.962662037037035,26.747222222222224,2,1.5,0,0.4372834150418565,"BTP083 - AS Char Street, Mysore Road",26.747222222222224
FKN00GL103951,3,38.62863425925926,17.9375,2,1.0,0,0.4372635573488708,No Junction,17.9375
FKN00GL170961,4,60.61543981481481,1.3414351851851851,2,1.5,0,0.43722117320565806,BTP044 - Sagar Theatre Junction,1.3414351851851851
FKN00GL3078,2,28.696689814814814,16.0625,1,1.0,0,0.43721241994937543,BTP100 - Richmond Circle,16.0625
FKN00GL18976,3,50.59877314814815,17.03090277777778,1,1.0,0,0.43719422679435394,BTP020 - Hosahalli Metro Station,17.03090277777778
FKN00GL35833,2,21.15224537037037,26.406944444444445,2,1.0,0,0.43715247256274065,BTP082 - KR Market Junction,26.406944444444445
FKN00GL107489,2,50.85710648148148,45.952777777777776,1,1.5,1,0.4371453165974405,No Junction,45.952777777777776
FKN00GL117458,2,44.52168981481481,58.93402777777778,2,1.5,0,0.4371432561816348,No Junction,58.93402777777778
FKN00GL106155,2,43.76891203703704,12.96111111111111,1,2.0,1,0.43712229092377186,No Junction,12.96111111111111
FKN00GL215244,2,29.527939814814815,0.058333333333333334,1,1.5,0,0.4371159874121287,No Junction,0.058333333333333334
FKN00GL41191,3,54.60988425925926,25.58159722222222,1,1.0,0,0.43707220959512255,BTP040 - Elite Junction,25.58159722222222
FKN00GL1408,4,58.904328703703705,15.288194444444445,2,1.0,0,0.43705498427886535,BTP032 - Windsor Circle,15.288194444444445
FKN00GL149423,2,44.842523148148146,32.950694444444444,1,1.5,0,0.4370409324898518,BTP048 - Shanthala Junction,32.950694444444444
FKN00GL182248,2,34.72585648148148,20.052083333333332,2,2.0,0,0.4370143121971086,No Junction,20.052083333333332
FKN00GL198959,3,42.73627314814815,0.0006944444444444445,1,1.0,0,0.4370046381308477,No Junction,0.0006944444444444445
FKN00GL134974,3,54.626550925925926,25.57465277777778,1,1.0,1,0.4370040831536779,BTP040 - Elite Junction,25.57465277777778
FKN00GL142049,4,66.6355787037037,5.269675925925926,1,1.0,0,0.43699414577798534,BTP040 - Elite Junction,5.269675925925926
FKN00GL5138,2,21.74877314814815,0.9534722222222223,1,1.0,1,0.43694966331155427,No Junction,0.9534722222222223
FKN00GL177820,2,39.48349537037037,21.35972222222222,1,1.5,0,0.4369383111017379,BTP104 - Medical College Circle,21.35972222222222
FKN00GL216377,2,29.555717592592593,0.0,1,1.5,0,0.4369280025893413,BTP010 - Rajajinagar Entrance,0.0
FKN00GL216374,2,29.55641203703704,0.0,1,1.5,0,0.43692562478108715,BTP010 - Rajajinagar Entrance,0.0
FKN00GL217440,2,29.586967592592593,0.06527777777777778,1,1.5,0,0.43692491970459024,BTP082 - KR Market Junction,0.06527777777777778
FKN00GL178560,2,58.629328703703706,35.94375,2,3.0,0,0.4369214621425168,No Junction,35.94375
FKN00GL12077,2,44.58071759259259,50.04097222222222,1,1.0,1,0.4369165739616302,BTP051 - Safina Plaza Junction,50.04097222222222
FKN00GL216058,2,29.56127314814815,0.0,1,1.5,0,0.43690898020448893,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",0.0
FKN00GL27060,2,21.725856481481483,9.751388888888888,2,1.5,0,0.43690123190149843,No Junction,9.751388888888888
FKN00GL7203,2,26.831412037037037,20.71527777777778,2,1.5,0,0.4368734697852712,BTP044 - Sagar Theatre Junction,20.71527777777778
FKN00GL24218,2,34.95502314814815,11.565972222222221,1,1.5,1,0.4368529106272682,BTP082 - KR Market Junction,11.565972222222221
FKN00GL173440,3,46.52238425925926,8.047569444444445,1,1.0,0,0.43685099189859744,BTP051 - Safina Plaza Junction,8.047569444444445
FKN00GL8694,2,20.464050925925925,7.0055555555555555,2,1.5,0,0.4368505013128799,BTP061 - Bhashyam Circle,7.0055555555555555
FKN00GL16366,2,39.813356481481485,39.75416666666667,2,1.75,0,0.4368453112054992,No Junction,39.75416666666667
FKN00GL9421,2,28.718912037037036,15.870833333333334,1,1.0,0,0.4368311891883279,No Junction,15.870833333333334
FKN00GL23989,2,21.750162037037036,0.8798611111111111,1,1.0,0,0.436827725403957,No Junction,0.8798611111111111
FKN00GL142395,2,37.72377314814815,44.110416666666666,2,1.5,0,0.43682127156559736,"BTP083 - AS Char Street, Mysore Road",44.110416666666666
FKN00GL152782,2,35.85641203703704,40.076388888888886,2,1.5,0,0.436793258340326,No Junction,40.076388888888886
FKN00GL9438,2,23.705023148148147,5.0256944444444445,1,1.0,0,0.43673413156340385,No Junction,5.0256944444444445
FKN00GL42860,3,37.7293287037037,24.523958333333333,3,1.5,0,0.43669538955688286,No Junction,24.523958333333333
FKN00GL96868,2,21.784189814814816,9.746527777777779,2,1.5,0,0.4366937711712217,No Junction,9.746527777777779
FKN00GL23474,2,21.825162037037035,0.9555555555555556,1,1.0,0,0.4366914350398356,No Junction,0.9555555555555556
FKN00GL153984,2,44.996689814814815,33.06041666666667,1,1.5,0,0.4366877418915362,No Junction,33.06041666666667
FKN00GL27120,2,18.596689814814816,2.8826388888888888,2,1.5,0,0.4366809943646859,"BTP016 - 5th Main Road, RPC Layout",2.8826388888888888
FKN00GL9432,2,23.71613425925926,5.008333333333334,1,1.0,0,0.4366684563449438,No Junction,5.008333333333334
FKN00GL114947,2,39.55710648148148,47.95763888888889,2,1.5,0,0.4366684296448004,BTP082 - KR Market Junction,47.95763888888889
FKN00GL41658,2,10.502939814814814,3.1944444444444446,2,1.0,0,0.43666319548369953,BTP082 - KR Market Junction,3.1944444444444446
FKN00GL163470,2,33.58835648148148,35.10138888888889,2,1.5,0,0.4366392814898879,BTP192 - Urvashi Theater,35.10138888888889
FKN00GL148726,3,37.561967592592595,20.551041666666666,3,1.5999999999999999,0,0.4365893075106094,"BTP001 - 10th Cross, Dr. Rajkumar Road",20.551041666666666
FKN00GL144439,3,56.85780092592593,12.380555555555556,1,1.5,0,0.43658749865841423,"BTP026 - 1st Block Junction, Rajajinagar",12.380555555555556
FKN00GL124999,3,50.76127314814815,16.99861111111111,1,1.0,0,0.4365864246335975,BTP040 - Elite Junction,16.99861111111111
FKN00GL23476,2,21.84599537037037,0.9340277777777778,1,1.0,0,0.43658584544234663,No Junction,0.9340277777777778
FKN00GL184922,3,41.526550925925925,6.003472222222222,2,1.5,0,0.4365702109734945,No Junction,6.003472222222222
FKN00GL184715,3,31.486967592592592,11.01388888888889,3,1.5,0,0.43656227102130835,No Junction,11.01388888888889
FKN00GL26267,2,21.52238425925926,0.21944444444444444,1,1.0,0,0.43655633371940367,No Junction,0.21944444444444444
FKN00GL26268,2,21.520995370370372,0.21180555555555555,1,1.0,0,0.4365489300869502,No Junction,0.21180555555555555
FKN00GL0363,2,51.932800925925925,39.02291666666667,1,1.75,0,0.43654394128855906,BTP082 - KR Market Junction,39.02291666666667
FKN00GL4197,2,21.494606481481483,9.025694444444444,2,1.5,0,0.4365378167398626,No Junction,9.025694444444444
FKN00GL104054,2,37.684884259259256,34.96736111111111,1,1.0,0,0.4365319237963261,BTP032 - Windsor Circle,34.96736111111111
FKN00GL206019,2,37.9168287037037,0.0006944444444444445,1,2.0,0,0.4365278706309123,No Junction,0.0006944444444444445
FKN00GL18840,2,50.48280092592593,57.165277777777774,2,1.9,0,0.43649846292735744,"BTP016 - 5th Main Road, RPC Layout",57.165277777777774
FKN00GL19557,3,30.598078703703703,9.055555555555555,3,1.5,0,0.43648832627787737,BTP082 - KR Market Junction,9.055555555555555
FKN00GL23497,2,21.862662037037037,0.9083333333333333,1,1.0,0,0.4364878936087711,No Junction,0.9083333333333333
FKN00GL119282,2,62.94252314814815,36.06805555555555,1,2.5,0,0.4364835118174868,BTP082 - KR Market Junction,36.06805555555555
FKN00GL27129,2,21.45085648148148,0.0,1,1.0,0,0.4364519276825918,BTP082 - KR Market Junction,0.0
FKN00GL14980,2,26.557106481481483,10.969444444444445,1,1.0,0,0.4364306366448641,BTP040 - Elite Junction,10.969444444444445
FKN00GL216578,2,29.705717592592592,0.009722222222222222,1,1.5,0,0.43642993669939095,No Junction,0.009722222222222222
FKN00GL119565,2,42.720300925925926,45.725,1,1.0,0,0.4364160085747269,No Junction,45.725
FKN00GL27063,2,21.475856481481483,0.029861111111111113,1,1.0,0,0.4364138734427698,"BTP016 - 5th Main Road, RPC Layout",0.029861111111111113
FKN00GL116320,4,71.97238425925926,11.972916666666666,3,2.625,0,0.43641099064313965,BTP045 - Danvanthri Road Junction,11.972916666666666
FKN00GL27043,2,21.479328703703704,0.027777777777777776,1,1.0,0,0.43639867192926046,No Junction,0.027777777777777776
FKN00GL153837,2,47.72724537037037,29.888194444444444,2,2.5,0,0.43638311906017263,BTP044 - Sagar Theatre Junction,29.888194444444444
FKN00GL42060,2,12.82099537037037,8.000694444444445,2,1.0,0,0.4363774062335464,BTP082 - KR Market Junction,8.000694444444445
FKN00GL26815,2,21.49946759259259,0.03611111111111111,1,1.0,0,0.4363429976255561,BTP040 - Elite Junction,0.03611111111111111
FKN00GL194497,2,35.81891203703704,13.10138888888889,1,1.5,0,0.43633929999926335,"BTP024 - NPS, Vijayanagar",13.10138888888889
FKN00GL155184,2,35.86335648148148,39.800694444444446,2,1.5,0,0.4363306773198997,No Junction,39.800694444444446
FKN00GL16109,2,38.62724537037037,36.855555555555554,1,1.0,0,0.4363111929144562,No Junction,36.855555555555554
FKN00GL22212,2,23.443912037037038,13.060416666666667,2,1.5,0,0.4362864224645737,No Junction,13.060416666666667
FKN00GL154246,2,35.591134259259256,39.18333333333333,2,1.5,0,0.4362799908371423,BTP057 - Anand Rao Junction,39.18333333333333
FKN00GL199181,2,39.54113425925926,3.3361111111111112,1,2.0,0,0.43627603763848566,No Junction,3.3361111111111112
FKN00GL197658,2,34.54877314814815,10.321527777777778,1,1.5,0,0.43626295613116,"BTP070 - Cholurpalya Junction, Magadi Road",10.321527777777778
FKN00GL13360,3,35.90988425925926,11.451041666666667,2,1.0,0,0.43624669626668944,No Junction,11.451041666666667
FKN00GL26199,2,18.776550925925925,2.984722222222222,2,1.5,0,0.43622776311259814,BTP074 - Leprosy Hospital Junction,2.984722222222222
FKN00GL26874,2,21.520995370370372,0.0,1,1.0,0,0.4362118426589727,No Junction,0.0
FKN00GL11747,2,25.718912037037036,17.886111111111113,2,1.5,0,0.43617899044644887,BTP038 - Mysore Bank Junction,17.886111111111113
FKN00GL26850,2,21.53349537037037,0.002777777777777778,1,1.0,0,0.43617347870466955,"BTP080 - NR Road, SP Road Junction",0.002777777777777778
FKN00GL26851,2,21.53349537037037,0.002777777777777778,1,1.0,0,0.43617347870466955,"BTP080 - NR Road, SP Road Junction",0.002777777777777778
FKN00GL13736,2,30.765439814814815,19.852777777777778,1,1.0,1,0.43616296379965536,BTP020 - Hosahalli Metro Station,19.852777777777778
FKN00GL186881,3,52.69252314814815,20.884722222222223,1,1.0,0,0.4361603278583311,No Junction,20.884722222222223
FKN00GL3165,2,30.771689814814813,19.85763888888889,1,1.0,0,0.43614930756757814,BTP020 - Hosahalli Metro Station,19.85763888888889
FKN00GL19614,2,25.75988425925926,17.95347222222222,2,1.5,1,0.4361459478264841,BTP038 - Mysore Bank Junction,17.95347222222222
FKN00GL190830,2,30.77238425925926,19.852083333333333,1,1.0,0,0.4361380901668524,BTP020 - Hosahalli Metro Station,19.852083333333333
FKN00GL141560,2,51.94946759259259,29.926388888888887,1,2.0,0,0.4361196189416185,"BTP170 - Dr. Bheem Rao Palace, Chord Road",29.926388888888887
FKN00GL198590,2,43.77585648148148,47.80625,1,1.0,0,0.43611507352659235,No Junction,47.80625
FKN00GL19005,2,30.777939814814815,19.84722222222222,1,1.0,0,0.4361113401662155,BTP020 - Hosahalli Metro Station,19.84722222222222
FKN00GL15431,2,37.82030092592593,34.9875,1,1.0,0,0.4361004469648098,BTP058 - Subbanna Junction,34.9875
FKN00GL157226,2,37.82099537037037,34.986805555555556,1,1.0,0,0.436096965129502,BTP058 - Subbanna Junction,34.986805555555556
FKN00GL154054,3,40.77168981481481,18.864930555555556,3,1.8333333333333333,0,0.4360878861402253,No Junction,18.864930555555556
FKN00GL165773,2,37.55363425925926,61.00763888888889,2,1.0,0,0.43607589592354334,BTP044 - Sagar Theatre Junction,61.00763888888889
FKN00GL26688,2,21.56474537037037,0.0,1,1.0,0,0.4360621017878762,BTP109 - Dewan Madhava Rao Junction,0.0
FKN00GL26687,2,21.56474537037037,0.0,1,1.0,0,0.4360621017878762,BTP109 - Dewan Madhava Rao Junction,0.0
FKN00GL216352,2,29.847384259259258,0.07083333333333333,1,1.5,0,0.43604228731619327,No Junction,0.07083333333333333
FKN00GL172503,3,46.529328703703705,7.522222222222222,1,1.0,1,0.4359911152760852,BTP051 - Safina Plaza Junction,7.522222222222222
FKN00GL127841,2,40.42377314814815,67.12708333333333,2,1.0,0,0.4359902592660182,BTP108 - Tagore Park Junction,67.12708333333333
FKN00GL211087,2,34.55016203703704,10.149305555555555,1,1.5,0,0.4359841482128703,"BTP070 - Cholurpalya Junction, Magadi Road",10.149305555555555
FKN00GL34544,2,17.482800925925925,0.03194444444444444,2,1.5,0,0.4359570832946335,BTP051 - Safina Plaza Junction,0.03194444444444444
FKN00GL172444,3,46.54043981481482,7.517708333333333,1,1.0,0,0.4359459068849328,BTP051 - Safina Plaza Junction,7.517708333333333
FKN00GL106490,3,41.37724537037037,5.288194444444445,2,1.5,0,0.43594297532408716,No Junction,5.288194444444445
FKN00GL26506,2,21.605717592592594,0.007638888888888889,1,1.0,0,0.4359340332415417,"BTP080 - NR Road, SP Road Junction",0.007638888888888889
FKN00GL2991,2,21.71127314814815,9.110416666666667,2,1.5,0,0.43593103025485985,No Junction,9.110416666666667
FKN00GL9978,2,30.81335648148148,19.80902777777778,1,1.0,1,0.4359293538103213,BTP020 - Hosahalli Metro Station,19.80902777777778
FKN00GL9974,2,30.81335648148148,19.806944444444444,1,1.0,0,0.4359260389753899,BTP020 - Hosahalli Metro Station,19.806944444444444
FKN00GL14804,2,30.849467592592593,28.752083333333335,2,1.5,0,0.435909871615906,BTP043 - Upparpet Junction,28.752083333333335
FKN00GL197299,3,43.55571759259259,1.0638888888888889,1,1.0,0,0.4358916438678215,"BTP095 - Satellite Bus Stand, Mysore Road",1.0638888888888889
FKN00GL204802,2,38.6668287037037,63.28541666666667,2,1.0,0,0.4358904515927103,BTP043 - Upparpet Junction,63.28541666666667
FKN00GL120914,2,55.76127314814815,29.115277777777777,2,3.0,0,0.43587156044860936,"BTP117 - 9th Cross, Kanakapura Road",29.115277777777777
FKN00GL117675,2,43.54530092592593,47.15138888888889,1,1.0,0,0.4358621271119812,No Junction,47.15138888888889
FKN00GL135703,2,44.84877314814815,58.830555555555556,2,1.5,0,0.4358588687952406,BTP032 - Windsor Circle,58.830555555555556
FKN00GL27912,2,18.600162037037038,2.36875,2,1.5,0,0.4358513064568456,BTP137 - Madiwala Traffic PS Junction,2.36875
FKN00GL16427,2,35.86821759259259,4.024305555555555,1,1.75,0,0.43583426408812564,BTP091 - Sirsi Circle,4.024305555555555
FKN00GL15212,2,37.684189814814815,61.12569444444444,2,1.0,1,0.43581693692096396,BTP032 - Windsor Circle,61.12569444444444
FKN00GL149100,2,39.48349537037037,38.37986111111111,2,1.75,0,0.4357872876755761,No Junction,38.37986111111111
FKN00GL101670,3,55.83835648148148,27.40625,1,1.0,0,0.43577094891778334,"BTP022 - Marenahalli Junction, Vijayanagar",27.40625
FKN00GL152650,2,41.905717592592595,34.67986111111111,2,2.0,0,0.4357171134396893,No Junction,34.67986111111111
FKN00GL16413,2,24.62446759259259,15.241666666666667,2,1.5,0,0.4357168459661859,BTP044 - Sagar Theatre Junction,15.241666666666667
FKN00GL145611,2,41.40988425925926,42.42777777777778,1,1.0,0,0.4356542947197792,No Junction,42.42777777777778
FKN00GL4274,2,29.93696759259259,0.0125,1,1.5,0,0.4356429108038599,BTP058 - Subbanna Junction,0.0125
FKN00GL215867,2,29.937662037037036,0.011805555555555555,1,1.5,0,0.4356394297994296,BTP058 - Subbanna Junction,0.011805555555555555
FKN00GL19723,2,22.62377314814815,2.0104166666666665,1,1.0,0,0.43563664967873383,BTP044 - Sagar Theatre Junction,2.0104166666666665
FKN00GL19724,2,22.62377314814815,2.0097222222222224,1,1.0,0,0.4356355449020493,BTP044 - Sagar Theatre Junction,2.0097222222222224
