gx,gy,observed,devices,officers,evening_share,poi_demand,lat,lon,top_station,name,demand_index,reliable,CIS,blind_spot
17243,2891,28,8,8,0.0,0.0,13.011299960714286,77.59494959285713,R.T. Nagar,JC Nagar Main Road,2.8,False,15.648981380551987,18.86338552942882
17261,2852,14,3,3,0.0,0.9285714285714286,12.83666365,77.67838715,Electronic City,Hosur Road,2.8,False,26.66111324682938,36.86203172971218
17241,2893,53,17,17,0.0,0.0,13.020786564150944,77.58479826792453,R.T. Nagar,BTP030 - Mekhri Circle,2.789473684210526,True,20.61009686452268,21.72175353747551
17278,2862,25,7,6,0.0,0.0,12.883319459927721,77.75233452326485,No Police Station,Sarjapura Main Road,2.7777777777777777,False,23.40468610893285,28.814562216034222
17254,2870,25,7,7,0.0,0.0,12.918586756,77.64490178,HSR Layout,19th Main Road,2.7777777777777777,False,17.00468610893285,20.935234233411368
17237,2885,36,11,11,0.0,0.0,12.984135555555556,77.56806603888889,Sheshadripuram,5th Main Road,2.769230769230769,False,19.246477254669163,21.989893955293837
17227,2879,11,2,2,0.0,0.0,12.958832072727272,77.52501314545454,Byatarayanapura,80 Feet Road,2.75,False,16.472842510873736,23.81115601127941
17272,2879,11,2,2,0.0,0.0,12.955940836363636,77.72629109090909,Whitefield,HAL Airport Road,2.75,False,11.091024329055552,16.03184820407961
17233,2875,11,2,2,0.0,0.18181818181818182,12.937895127272727,77.54955955454545,Banashankari,80 Feet Main Road,2.75,False,15.154660692691918,21.905751227421355
17241,2897,11,2,2,0.0,0.0,13.037854554545454,77.58874417272727,Kodigehalli,Bellary Road,2.75,False,7.963751601782827,11.511439613409456
17253,2930,11,2,2,0.0,0.0,13.186884409090908,77.6406037,Chikkajala,Unnamed Road,2.75,False,7.697084935116161,11.125978415755412
17244,2875,44,14,14,0.0,0.022727272727272728,12.937965922727273,77.60023860227273,Wilson Garden,BTP126 - Dairy Circle,2.75,False,20.35009445819781,22.258507410783753
17257,2867,27,8,8,0.0,0.0,12.901728981481481,77.66058204074074,Bellandur,Sri Dinne Anjaneya Swamy Temple Road,2.7,False,13.221203003877182,15.936925436879827
17235,2864,27,8,8,0.0,0.0,12.88833905476538,77.5618484422366,K.S. Layout,Konanakunte Main Road,2.7,False,14.928610411284591,17.99504560448095
17265,2891,35,11,12,0.14285714285714285,0.02857142857142857,13.009619385714286,77.69666345142856,K.R. Pura,MBT Road,2.6923076923076925,False,18.46777610319455,19.48127543524149
17245,2914,8,1,1,0.0,0.0,13.114814125,77.606671375,Yelahanka,Bellary Road,2.6666666666666665,False,10.742964759595193,16.480602295143566
17261,2934,8,1,1,0.0,0.0,13.203805575,77.6779025125,Devanahalli Airport,Unnamed Road,2.6666666666666665,False,6.592964759595192,10.11415680682913
17240,2894,32,10,10,0.0,0.03125,13.02480429375,77.58224118125,Kodigehalli,1st Main Road,2.6666666666666665,False,19.50051787784572,22.65092972495401
17236,2870,16,4,4,0.0,0.25,12.917984225,77.56454016250001,Banashankari,BTP158 - Devegowda Petrol Bunk,2.6666666666666665,False,18.559693690654907,24.75588373995465
17264,2886,8,1,1,0.0,0.0,12.989229946409342,77.68877780187741,Mahadevapura,MN Krishnarao Road,2.6666666666666665,False,24.305464759595196,37.28660637593021
17226,2896,16,4,3,0.0,0.0,13.03609609375,77.5192558875,Peenya,1st Cross Road,2.6666666666666665,False,14.609693690654908,19.487168512070394
17274,2870,8,1,1,0.0,0.0,12.9190803,77.7363405375,Whitefield,Unnamed area,2.6666666666666665,False,7.084631426261859,10.868414404842284
17251,2870,24,7,6,0.0,0.0,12.915957774734261,77.6321507865069,HSR Layout,5th Main Road,2.6666666666666665,False,16.120928400730232,19.847200352145816
17256,2893,24,7,7,0.0,0.0,13.019273910632199,77.65563374824215,Banaswadi,MBT Road,2.6666666666666665,False,15.83481728961912,19.494956089033767
17235,2870,16,4,4,0.0,0.0,12.91849764375,77.5597033875,Banashankari,BTP158 - Devegowda Petrol Bunk,2.6666666666666665,False,15.984693690654906,21.321214952156684
17234,2898,32,10,10,0.0,0.0,13.043737587499999,77.55537406875,Jalahalli,Outer Ring Road,2.6666666666666665,False,17.77343454451238,20.64482694052916
17236,2865,8,1,1,0.0,0.0,12.8935967,77.5628,K.S. Layout,1st Cross Road,2.6666666666666665,False,7.138798092928525,10.95151058089458
17236,2897,40,13,13,0.0,0.0,13.0382958675,77.5659817225,Kodigehalli,5th Main Road,2.6666666666666665,False,20.465526697341744,22.69331495975822
17249,2879,8,1,1,0.0,0.0,12.9564107375,77.620990875,Ashok Nagar,Lower Agaram Road,2.6666666666666665,False,6.638798092928525,10.184468955796454
17235,2901,8,1,1,0.0,0.0,13.058396525,77.5591102375,Jalahalli,Doddabommasandra Main Road,2.6666666666666665,False,13.21796475959519,20.27745833937928
17248,2889,45,15,15,0.022222222222222223,0.0,13.00231591111111,77.61811350444445,Pulikeshinagar(F.Town),Pottery Road,2.6470588235294117,False,15.239109583191263,16.245493907585736
17248,2871,45,15,15,0.044444444444444446,0.5333333333333333,12.92229254756071,77.61941121883788,Madiwala,BTP137 - Madiwala Traffic PS Junction,2.6470588235294117,False,23.439109583191268,24.667395798938212
17239,2876,37,12,12,0.0,0.8108108108108109,12.944783133595335,77.57926321552519,Basavanagudi,BTP185 - RV Teachers College,2.642857142857143,False,26.228394305834147,29.508255146051198
17279,2887,21,6,6,0.0,0.0,12.994269133333333,77.75757687142857,Mahadevapura,Whitefield Main Road,2.625,False,17.741190714900338,22.359662266186287
17232,2898,21,6,6,0.0,0.0,13.04426240952381,77.54784313809525,Jalahalli,Jalahalli Main Road,2.625,False,17.947539921249543,22.619729284066253
17228,2893,34,11,11,0.0,0.0,13.021075455882354,77.52853988529412,Yeshwanthpura,100 Feet Road,2.6153846153846154,False,19.00636421319389,21.715554903556804
17226,2870,13,3,3,0.0,0.0,12.916493992307693,77.52058697692308,Kengeri,Model Road,2.6,False,13.05203349406367,18.045925852426954
17235,2869,13,3,2,0.0,0.0,12.913136720769232,77.55924497307693,K.S. Layout,Sri Muneshwara Temple Road,2.6,False,10.659725801755975,14.73828744870921
17239,2868,26,8,9,0.0,0.038461538461538464,12.907045819916409,77.5773964174492,J.P. Nagar,"BTP161 - 15th Cross, 35th Main, JP Nagar",2.6,False,23.6952035467212,28.56235487988837
17229,2859,13,3,3,0.0,0.07692307692307693,12.866473599999999,77.53455033846154,Thalagattapura,Konanakunte Main Road,2.6,False,21.631520673550845,29.908046001236773
17252,2873,13,3,3,0.0,0.0,12.929936192307691,77.6341636923077,Adugodi,1st Main Road,2.6,False,15.516136058166232,21.45282885990043
17237,2899,13,3,2,0.0,0.0,13.047238115384614,77.57033519230768,Kodigehalli,Outer Ring Road,2.6,False,21.518700160730333,29.752058766763483
17237,2891,44,15,16,0.0,0.9772727272727273,13.0115704,77.56911918863636,Malleshwaram,Siddavanahalli Krishna Sharma Road,2.588235294117647,False,30.06979142789478,32.46562824556191
17247,2898,44,15,15,0.0,0.0,13.042009602272726,77.6135889,K.G. Halli,MBT Road,2.588235294117647,False,22.0129732460766,23.76687605899558
17241,2856,28,9,9,0.0,0.0,12.854561163506753,77.58862967137404,Hulimavu,Bannerghatta Main Road,2.5454545454545454,False,19.30731471388532,22.82863741053827
17268,2889,28,9,9,0.0,0.0,13.004479603571427,77.709774325,K.R. Pura,Basavanapura Road,2.5454545454545454,False,14.925171856742466,17.647266937773903
17265,2879,33,11,13,0.0,0.0,12.956146706060606,77.69463327575758,HAL Old Airport,HAL Airport Road,2.5384615384615383,False,16.21842872753395,18.530223641494814
17240,2864,20,6,6,0.0,0.0,12.891463985000001,77.5815867,J.P. Nagar,Kothanur Main Road,2.5,False,16.411990235763625,20.684437966129106
17229,2858,10,2,2,0.0,0.0,12.86321473,77.53141846,Thalagattapura,Konanakunte Main Road,2.5,False,15.34098742405304,22.175082696266685
17250,2870,20,6,6,0.0,0.0,12.91698876,77.62911956,Madiwala,Outer Ring Road,2.5,False,19.003656902430286,23.95077968492534
17235,2881,15,4,4,0.0,0.06666666666666667,12.968506093333334,77.55950004,Magadi Road,1st Main Road,2.5,False,17.022038443970462,22.704879280855295
17265,2876,37,13,11,0.0,0.0,12.942694949784514,77.69680990976822,HAL Old Airport,Outer Ring Road,2.466666666666667,False,28.419385296825133,31.512996026989335
17255,2902,37,13,11,0.0,0.0,13.061371340540541,77.65041125945946,Hennuru,Hennur Main Road,2.466666666666667,False,16.075241152680988,17.825122017467557
17225,2880,27,9,9,0.0,0.1111111111111111,12.960701970370371,77.51321507407408,Jnanabharathi,Nagarabhavi Main Road,2.4545454545454546,False,22.38786967054385,26.471032698072392
17225,2883,27,9,10,0.0,0.0,12.975115633333333,77.51373437407408,Jnanabharathi,4th A Cross Road,2.4545454545454546,False,17.99033880634632,21.271467709979103
17233,2893,44,16,15,0.0,0.0,13.021191261363638,77.55181975681818,Yeshwanthpura,Mumbai Bengaluru Highway,2.4444444444444446,False,19.72888233698569,21.039431559593528
17253,2894,17,5,5,0.0,0.0,13.024166788235293,77.6399013117647,Banaswadi,5th Main Road,2.4285714285714284,False,17.887320711506916,23.146378398242767
17242,2879,58,22,22,0.0,0.8793103448275862,12.957451410344827,77.5924393586207,Wilson Garden,"BTP102 - BMTC Junction, KH Road",2.4166666666666665,True,31.121511101866385,31.133100712133597
17262,2889,12,3,3,0.0,0.0,13.002723141666666,77.68192235833334,K.R. Pura,Old Madras Road,2.4,False,12.192339960942697,16.857301431445496
17223,2895,12,3,3,0.0,0.0,13.031564333333334,77.50372411666667,Peenya,1st Main Road,2.4,False,19.931228849831584,27.557198511281968
17236,2863,24,8,8,0.0,0.0,12.887278670833332,77.56392504583333,Thalagattapura,Amruth Nagar Main Road,2.4,False,15.225095067396902,18.352430167463243
17269,2887,12,3,2,0.0,0.0,12.992008733333334,77.71343198333334,Mahadevapura,Whitefield Road,2.4,False,13.48678440538714,18.64701860273186
17252,2896,12,3,3,0.0,0.0,13.0329519,77.63740190833333,Hennuru,HDFC Bank,2.4,False,8.15067329427603,11.269236014660835
17245,2877,31,11,11,0.0,0.03225806451612903,12.949350874193549,77.60551314516128,Adugodi,BTP132 - Anepalya Junction,2.3846153846153846,False,16.35734158120793,18.68893730534605
17274,2871,19,6,4,0.0,0.0,12.921103405263159,77.73637175789474,Whitefield,Varthur Main Road,2.375,False,18.5378211416486,23.36367533268801
17232,2907,40,15,13,0.0,0.0,13.081746100211177,77.54818519092028,Yelahanka,Singapura Main Road,2.3529411764705883,False,18.315526697341745,19.7748322366462
17223,2877,7,1,1,0.0,1.0,12.948200902743482,77.50593293373886,Jnanabharathi,Gandhi Marg,2.3333333333333335,False,25.6004065816946,39.27315493519151
17277,2886,7,1,1,0.0,0.0,12.9894244,77.74874527142858,Mahadevapura,1st Main Road,2.3333333333333335,False,19.81469229598031,30.397387559056067
17253,2868,14,4,4,0.0,0.0,12.908406592857144,77.63946939285714,HSR Layout,22nd Cross Road,2.3333333333333335,False,14.808732294448426,19.752656543144756
17258,2895,21,7,7,0.0,0.0,13.028918452380951,77.66400555714286,Hennuru,Horamavu Main Road,2.3333333333333335,False,13.59357166728129,16.73565775340604
17224,2884,35,13,12,0.0,0.0,12.979718297142856,77.51084132,Jnanabharathi,Kengeri Main Road,2.3333333333333335,False,24.69158562700407,27.37940429171676
17242,2866,7,1,1,0.0,0.0,12.90108622857143,77.59345624285713,J.P. Nagar,Rose Garden Road,2.3333333333333335,False,8.276597057885072,12.696988915125049
17242,2857,28,10,10,0.0,0.0,12.858122043566206,77.58928657941304,Hulimavu,Bannerghatta Main Road,2.3333333333333335,False,19.435886142456752,22.57585639072423
17226,2884,7,1,1,0.0,0.0,12.9806026,77.51755512857143,Kamakshipalya,Malagala Main Road,2.3333333333333335,False,20.38612086740888,31.274006559168203
17236,2877,7,1,1,0.0,0.0,12.947175428571429,77.56494282857143,Basavanagudi,BTP215 - Vanivillas Junction,2.3333333333333335,False,10.652787534075545,16.342262923924704
17250,2916,7,1,1,0.0,0.0,13.122046942857143,77.62818944285713,Yelahanka,Bagaluru Main Road,2.3333333333333335,False,17.581358962646977,26.97126830028444
17235,2867,7,1,1,0.0,0.0,12.905911642857143,77.55816121428572,K.S. Layout,2nd Cross Road,2.3333333333333335,False,9.848025629313645,15.107691165433442
17219,2889,7,1,1,0.0,0.0,13.003319071428573,77.4879694,Kamakshipalya,Andhrahalli Main Road,2.3333333333333335,False,12.009930391218404,18.424233049191045
17240,2907,7,1,1,0.0,0.0,13.084324999999998,77.582925,Yelahanka,Sahakar Nagar Road,2.3333333333333335,False,21.38612086740888,32.80808980936445
17264,2887,7,1,1,0.0,0.0,12.994990253700072,77.68963067134361,Mahadevapura,Mahadev Pura Main Road,2.3333333333333335,False,15.528978010266025,23.822745058214995
17262,2880,7,1,1,0.0,0.0,12.96079702857143,77.68173284285714,HAL Old Airport,11th Cross Road,2.3333333333333335,False,10.171835153123164,15.604441932163649
17262,2933,14,4,4,0.0,0.0,13.20024162857143,77.67930672142857,Devanahalli Airport,Cargo Road,2.3333333333333335,False,9.737303723019854,12.988121621268043
17266,2884,7,1,1,0.0,0.0,12.978391357142856,77.69746961428571,Mahadevapura,Ferns City Road,2.3333333333333335,False,6.490882772170785,9.957554539774602
17240,2899,7,1,1,0.0,0.0,13.04688592857143,77.58067284285714,Kodigehalli,Outer Ring Road,2.3333333333333335,False,18.88612086740888,28.97288168387383
17238,2866,30,11,10,0.0,0.0,12.897795963498334,77.57160148204922,K.S. Layout,Konanakunte Main Road,2.3076923076923075,False,19.83090998990217,22.657632456304892
17255,2885,23,8,9,0.0,0.0,12.986201752107807,77.64819382678033,Jeevanbheemanagar,Suranjan Das Road,2.3,False,18.44501079325124,22.23373785337721
17228,2883,16,5,5,0.0,0.0,12.975449825,77.52935528125,Vijayanagara,BTP214 - 5th Main Chamrajpet  Junction,2.2857142857142856,False,12.64302702398824,16.36020801081659
17244,2893,16,5,5,0.0,0.0,13.022687225,77.60093669375,R.T. Nagar,Adi Kabir Ashram Main Road,2.2857142857142856,False,15.759693690654908,20.39320698094459
17221,2876,25,9,8,0.0,0.04,12.944618796,77.495316432,Jnanabharathi,Kengeri Main Road,2.272727272727273,False,19.404686108932857,22.943767676172772
17231,2893,25,9,9,0.0,0.0,13.019066365340091,77.53990277293045,Rajajinagar,Shankara Nagar Main Road,2.272727272727273,False,20.33135277559952,24.039442431945595
17233,2862,27,10,9,0.0,0.0,12.882996896296296,77.54915667407407,Thalagattapura,Anjanapura Main Road,2.25,False,18.429844979185827,21.40728395421732
17234,2900,9,2,2,0.0,0.1111111111111111,13.050473022222222,77.55315317777777,Jalahalli,Rajatha Bhavana Road,2.25,False,20.787979866952785,30.048598561214177
17236,2874,9,2,2,0.0,0.0,12.935433,77.56255877777778,Basavanagudi,1st Cross Road,2.25,False,11.128720607693529,16.086337401745464
17226,2887,9,2,2,0.0,0.0,12.991756777777777,77.52098582222223,Kamakshipalya,Dr Rajkumar Puniya Bhoomi Road,2.25,False,17.565757644730567,25.390942422894483
17262,2851,9,2,2,0.0,0.0,12.831302522222224,77.68103406666667,Electronic City,Hosur Road,2.25,False,25.517609496582416,36.88518119182827
17244,2909,9,2,2,0.0,0.0,13.094265755555556,77.60069387777779,Yelahanka,Jakkur Main Road,2.25,False,15.550942829915751,22.478568929508366
17238,2898,9,2,2,0.0,0.0,13.042694333333333,77.57344259999999,Kodigehalli,6th Cross Road,2.25,False,13.073165052137975,18.896991967972873
17268,2932,18,6,6,0.0,0.0,13.196521777777777,77.70785491111111,Devanahalli Airport,Terminal 1 Departure Road,2.25,False,10.456033142828971,13.177997659500358
17238,2873,9,2,2,0.0,0.0,12.929655022222223,77.57316413333334,Banashankari,"BTP112 - 14th Cross, KR Road",2.25,False,13.232424311397232,19.127197961016254
17248,2865,9,2,2,0.0,0.0,12.893460022222222,77.61993555555556,Madiwala,Devara Chikkanahalli Main Road,2.25,False,14.173165052137971,20.4870194082958
17243,2886,36,14,13,0.0,0.0,12.989330383333332,77.59457907500001,High ground,BTP171 - Indian Express (Balekundri),2.25,False,13.953884662076572,15.262467002207663
17218,2868,9,2,2,0.0,0.0,12.910434455555555,77.48218903333333,Kengeri,Anchekeri Road,2.25,False,11.287979866952789,16.31654339478885
17253,2865,9,2,2,0.0,0.0,12.89417474670977,77.63899914874372,HSR Layout,Hosur Road,2.25,False,12.539831718804638,18.12606957266478
17278,2890,9,2,2,0.0,0.0,13.005970622222222,77.75184798888888,Mahadevapura,Ayyappaswamy Temple Road,2.25,False,6.784276163249084,9.80653205663166
17247,2890,47,19,19,0.0,0.0,13.007396872340426,77.6129555787234,K.G. Halli,Tannery Road,2.238095238095238,False,16.81319567081278,17.33295381691939
17240,2893,38,15,14,0.0,0.0,13.021047692766658,77.5841506288713,R.T. Nagar,Bellary Road,2.235294117647059,False,18.437780502454668,19.90682672014367
17237,2863,11,3,3,0.0,0.0,12.88604370909091,77.57062494545454,Thalagattapura,Chunchaghatta Main Road,2.2,False,15.321327359358586,21.18348360150146
17233,2879,33,13,13,0.0,0.0,12.957305790909091,77.55187887878787,Chamarajpet,"BTP093 - Toll Gate, Mysore Road",2.2,False,18.561863070968293,20.5824267871934
17257,2889,11,3,3,0.0,0.0,13.003869000000002,77.6603001909091,Banaswadi,2nd Main Road,2.2,False,13.148600086631312,18.179440187192476
17240,2904,11,3,3,0.0,0.45454545454545453,13.068728709090909,77.58308925454546,Kodigehalli,Railway Samantara Road,2.2,False,20.642539480570708,28.54066663570867
17270,2894,11,3,3,0.0,0.0,13.023872427272726,77.7165659090909,K.R. Pura,MBT Road,2.2,False,11.142539480570706,15.405832460173585
17252,2890,11,3,3,0.0,0.0,13.006283472727272,77.63622161818182,Banaswadi,Hanumantappa Road,2.2,False,9.603145541176769,13.277444657566948
17280,2891,11,3,3,0.0,0.0,13.013021063636364,77.7608821,Mahadevapura,Whitefield Main Road,2.2,False,14.99708493511616,20.735181446228008
17231,2887,11,3,3,0.0,0.0,12.994252436363636,77.54067274545454,Vijayanagara,BTP207 - 8th Main Road Basaveshwara Nagar,2.2,False,16.772842510873733,23.190368950809685
17237,2896,57,24,24,0.0,0.0,13.034382833333332,77.56819405789473,Sadashivanagar,Padmasri CK Venkata Ramaiah Road,2.1923076923076925,True,20.321406893621507,19.958700998332386
17227,2899,39,16,17,0.10256410256410256,0.0,13.046229587532824,77.52247724726,Jalahalli,SM Road,2.1666666666666665,False,14.085293245554178,14.13446784868082
17251,2894,26,10,10,0.0,0.0,13.025970653846153,77.63144661538462,K.G. Halli,80 Feet Road,2.1666666666666665,False,15.00417790569556,17.42818223862283
17268,2887,13,4,3,0.0,0.6923076923076923,12.992658976923078,77.70727861538461,Mahadevapura,Whitefield Road,2.1666666666666665,False,22.4828027248329,29.988730400467027
17268,2867,13,4,3,0.0,0.0,12.901891923076922,77.70817396153846,Whitefield,Sarjapura Main Road,2.1666666666666665,False,16.775110417140592,22.375513849171764
17224,2886,26,10,10,0.0,0.0,12.988990592307694,77.50837907307692,Kamakshipalya,Magadi Main Road,2.1666666666666665,False,16.95802405954171,19.697682577094355
17251,2895,15,5,5,0.0,0.06666666666666667,13.02871796,77.63163326,K.G. Halli,MBT Road,2.142857142857143,False,17.31092733285935,22.4005193921013
17233,2863,15,5,5,0.0,0.0,12.883838930292777,77.54982503070826,Thalagattapura,Konanakunte Main Road,2.142857142857143,False,16.655371777303795,21.55222370854497
17225,2879,15,5,5,0.0,0.0,12.959627484742589,77.51595176563185,Byatarayanapura,Nagarabhavi Main Road,2.142857142857143,False,14.466482888414909,18.71977879904331
17264,2875,15,5,6,0.0,0.0,12.93991264,77.69147246666667,HAL Old Airport,Yemalur Road,2.142857142857143,False,14.755371777303797,19.093604015525763
17245,2880,17,6,6,0.0,0.0,12.963398167058823,77.60470313058823,Ashok Nagar,BTP172 - Nanjappa Circle,2.125,False,10.64222267229123,13.41265693706394
17233,2881,34,14,14,0.0,0.0,12.965507382352941,77.54938777941176,Magadi Road,C Chowdappa Main Road,2.125,False,19.187736762213493,20.98714488992695
17244,2887,19,7,7,0.0,0.21052631578947367,12.994329115789474,77.60072551052632,Pulikeshinagar(F.Town),Millers Road,2.111111111111111,False,13.850101843402978,17.051483596390852
17277,2898,19,7,7,0.0,0.0,13.044911621052632,77.74923592631579,K.R. Pura,MBT Road,2.111111111111111,False,21.87641763287666,26.933042127229545
17225,2874,48,21,21,0.0,0.3541666666666667,12.935740091666666,77.51497757291666,Byatarayanapura,Mysore Road,2.0869565217391304,False,24.745599045265383,24.995187237487777
17230,2878,25,10,11,0.0,0.04,12.952142188,77.537413576,Byatarayanapura,BTP096 - Gali Anjaneya Temple,2.0833333333333335,False,18.38468610893285,21.35482942952387
17278,2863,27,11,10,0.0,0.0,12.883776245931719,77.75237154233234,No Police Station,Varthur Main Road,2.076923076923077,False,23.46194374461793,26.806238258695117
17241,2857,27,11,11,0.0,0.0,12.857527508381873,77.58891979566688,Hulimavu,Bannerghatta Main Road,2.076923076923077,False,18.29527707795125,20.90310852752371
17256,2868,6,1,1,0.0,0.0,12.9091933,77.65201,HSR Layout,20th Cross Road,2.0,False,11.447251448637616,17.56103670813972
17214,2902,10,3,3,0.0,0.0,13.05919581,77.46657574999999,No Police Station,Mumbai Bengaluru Highway,2.0,False,11.357654090719707,15.703252958388534
17222,2904,6,1,1,0.0,0.0,13.072477300000001,77.50320003333333,Chikkabanavara,Hesaraghatta Main Road,2.0,False,9.58058478197095,14.697414641106723
17248,2893,18,7,7,0.0,0.0,13.019601983333335,77.61887031666667,K.G. Halli,Vinoba Nagar Main Road,2.0,False,20.49307017986601,25.229940830948784
17218,2901,6,1,1,0.0,0.0,13.054774450000002,77.48134506666666,No Police Station,Mumbai Bengaluru Highway,2.0,False,14.280584781970951,21.907605917029098
17255,2931,10,3,2,0.0,0.0,13.192516209999999,77.64807637999999,Chikkajala,Bengaluru Bellary Road,2.0,False,13.757654090719706,19.021526855365817
17246,2889,16,6,6,0.0,0.0,13.0008487125,77.6112229625,Pulikeshinagar(F.Town),Madhavaraya Mudaliar Road,2.0,False,10.276360357321574,12.951551595821206
17219,2876,6,1,1,0.0,0.0,12.9463984,77.48715800000001,Jnanabharathi,1st Main Road,2.0,False,10.697251448637616,16.410474270492532
17235,2905,6,1,1,0.0,0.0,13.075883183333334,77.55805158333334,Yelahanka,Vidyaranyapura Main Road,2.0,False,14.013918115304284,21.4985170503101
17227,2898,24,10,12,0.0,0.0,13.045189183058774,77.5223799864237,Chikkabanavara,1st Main Road,2.0,False,15.361206178508011,17.842890318067433
17253,2860,6,1,1,0.0,0.0,12.874273033333333,77.64101598333333,Hulimavu,Manipal County Road,2.0,False,11.347251448637618,17.407628383120098
17263,2854,10,3,3,0.0,0.0,12.84332339,77.68770356,Electronic City,Huskur Main Road,2.0,False,30.10765409071971,41.627267778523574
17253,2870,18,7,8,0.0,0.0,12.9163313,77.63916873888888,HSR Layout,Outer Ring Road,2.0,False,17.683810920606753,21.771335347835688
17244,2861,6,1,1,0.0,0.0,12.8775174,77.6024602,Hulimavu,Begur Main Road,2.0,False,9.447251448637616,14.492870207747222
17222,2880,6,1,1,0.0,1.0,12.9608584,77.5023634,Jnanabharathi,1st Cross Road,2.0,False,26.580584781970952,40.776829894442976
17241,2892,10,3,3,0.0,0.0,13.016654499999998,77.58788488,R.T. Nagar,BTP030 - Mekhri Circle,2.0,False,10.557654090719709,14.597161659396107
17252,2861,8,2,2,0.0,0.0,12.878818675,77.637376625,Electronic City,Begur Koppa Road,2.0,False,13.672131426261858,19.76278557768897
17246,2904,6,1,1,0.0,0.3333333333333333,13.07145395,77.60754321666667,Hebbala,KV Jairam Road,2.0,False,11.663918115304282,17.893421412348907
17256,2886,6,1,1,0.0,1.0,12.991055016666666,77.65386566666668,Banaswadi,Old Madras Road,2.0,False,31.08058478197095,47.680204520326086
17240,2911,12,4,4,0.0,0.0,13.101868108333333,77.5829558,Yelahanka,Yelahanka New Town Main Road,2.0,False,13.37567329427603,17.841167992090355
17244,2888,12,4,4,0.0,0.0,12.999334033333334,77.6002093,R.T. Nagar,VP Deenadayalu Naidu Road,2.0,False,11.945117738720477,15.933018665535931
17220,2876,6,1,1,0.0,0.0,12.944417166666668,77.49158091666666,Jnanabharathi,1st Main Road,2.0,False,17.080584781970952,26.2030390175786
17229,2876,14,5,5,0.0,0.0,12.943914542857144,77.53097758571428,Byatarayanapura,BTP098 - Nayandahalli Junction,2.0,False,22.22301800873414,28.75681563926014
17255,2857,6,1,1,0.0,0.0,12.859926833333333,77.64766271666666,Electronic City,Neeladri Road,2.0,False,7.730584781970951,11.859360628243662
17254,2930,8,2,2,0.0,0.0,13.188335025,77.64417375000001,Chikkajala,Bengaluru Bellary Road,2.0,False,11.101298092928523,16.04669871905545
17262,2878,10,3,4,0.0,0.0,12.954835249999999,77.68019488,HAL Old Airport,Ramesh Nagar Main Road,2.0,False,11.457654090719704,15.841514370762582
17266,2867,10,3,3,0.0,0.0,12.905638629999999,77.69933465,Bellandur,Sarjapura Main Road,2.0,False,15.474320757386373,21.39501443445374
17223,2880,27,12,12,0.0,0.7407407407407407,12.9610631,77.50535037777779,Jnanabharathi,Mallathahalli Road,1.9285714285714286,False,27.59651164585249,31.047455566338396
17239,2871,25,11,11,0.0,0.04,12.922881267663627,77.57749647594986,Jayanagara,"BTP114 - KR Road Junction, Near JSS",1.9230769230769231,False,19.11135277559952,21.83550866565415
17262,2888,19,8,8,0.0,0.05263157894736842,12.999702505263159,77.68188498421053,Mahadevapura,Outer Ring Road,1.9,False,24.32203166796438,29.317937637906866
17235,2871,17,7,7,0.0,0.0,12.922424201076032,77.56038231214886,Banashankari,BTP158 - Devegowda Petrol Bunk,1.8888888888888888,False,17.75398737817358,21.857732742496257
17270,2944,17,7,7,0.0,0.0,13.248640223529412,77.7156374117647,Devanahalli Airport,Bangalore Bellary Road,1.8888888888888888,False,11.573595221310836,14.248773857316344
17250,2892,17,7,7,0.0,0.0,13.014565052941176,77.62741789411766,Banaswadi,Hennur Main Road,1.8888888888888888,False,16.703006986016717,20.563823490447895
17244,2889,15,6,6,0.0,0.0,13.00174328,77.59915065333333,R.T. Nagar,VP Deenadayalu Naidu Road,1.875,False,12.055371777303796,15.19368377047183
17273,2885,13,5,5,0.0,0.8461538461538461,12.98538823076923,77.73019473076923,Whitefield,ITPL Main Road,1.8571428571428572,False,30.00331554534572,38.8246012924507
17260,2864,13,5,5,0.0,0.3076923076923077,12.888837618955863,77.67215296001051,Bellandur,Silver County Road,1.8571428571428572,False,22.55972580175597,29.19251901332146
17242,2870,13,5,5,0.0,0.23076923076923078,12.916893969230768,77.5911573923077,Jayanagara,"BTP178 - 18th Main, Marenahalli",1.8571428571428572,False,22.60075144278161,29.245606618029026
17243,2893,13,5,5,0.0,0.0,13.020260353846153,77.59523623846154,R.T. Nagar,3rd Main Road,1.8571428571428572,False,14.446905288935463,18.69444518240004
17243,2911,13,5,5,0.0,0.0,13.099633423076922,77.59764193076923,Yelahanka,BB Road,1.8571428571428572,False,9.487930929961102,12.27748096337285
17244,2870,13,5,5,0.0,0.0,12.91759416923077,77.60054846153847,Mico Layout,BTP128 - Gorappanapalya Junction,1.8571428571428572,False,19.02639246842264,24.620349057882233
17228,2896,13,5,5,0.0,0.0,13.034266935897437,77.53009455128205,Yeshwanthpura,6th Main Road,1.8571428571428572,False,19.428956570986745,25.14127117907524
17240,2876,24,11,11,0.0,1.0,12.94437825,77.58158669166666,Wilson Garden,BTP185 - RV Teachers College,1.8461538461538463,False,27.330650622952454,31.226395406053275
17211,2903,11,4,4,0.0,0.0,13.066888336363634,77.45117968181818,No Police Station,Mumbai Bengaluru Highway,1.8333333333333333,False,16.518297056328283,22.032962845415824
